Id;HR Date;Hour;Minute;HR
6962181067;07/05/2016;18;28;76
6962181067;07/05/2016;18;29;76
6962181067;07/05/2016;18;30;75
6962181067;07/05/2016;18;31;75
6962181067;07/05/2016;18;32;78
6962181067;07/05/2016;18;33;83
6962181067;07/05/2016;18;34;86
6962181067;07/05/2016;18;35;84
6962181067;07/05/2016;18;36;89
6962181067;07/05/2016;18;37;94
6962181067;07/05/2016;18;38;96
6962181067;07/05/2016;18;39;92
6962181067;07/05/2016;18;40;89
6962181067;07/05/2016;18;41;89
6962181067;07/05/2016;18;42;88
6962181067;07/05/2016;18;43;86
6962181067;07/05/2016;18;44;87
6962181067;07/05/2016;18;45;86
6962181067;07/05/2016;18;46;84
6962181067;07/05/2016;18;47;82
6962181067;07/05/2016;18;48;85
6962181067;07/05/2016;18;49;86
6962181067;07/05/2016;18;50;86
6962181067;07/05/2016;18;51;82
6962181067;07/05/2016;18;52;80
6962181067;07/05/2016;18;53;85
6962181067;07/05/2016;18;54;96
6962181067;07/05/2016;18;55;100
6962181067;07/05/2016;18;56;102
6962181067;07/05/2016;18;57;96
6962181067;07/05/2016;18;58;89
6962181067;07/05/2016;18;59;87
6962181067;07/05/2016;19;  -  ;95
6962181067;07/05/2016;19;1;95
6962181067;07/05/2016;19;2;91
6962181067;07/05/2016;19;3;90
6962181067;07/05/2016;19;4;88
6962181067;07/05/2016;19;5;85
6962181067;07/05/2016;19;6;85
6962181067;07/05/2016;19;7;84
6962181067;07/05/2016;19;8;90
6962181067;07/05/2016;19;9;85
6962181067;07/05/2016;19;10;82
6962181067;07/05/2016;19;11;83
6962181067;07/05/2016;19;12;79
6962181067;07/05/2016;19;13;76
6962181067;07/05/2016;19;14;82
6962181067;07/05/2016;19;15;90
6962181067;07/05/2016;19;16;104
6962181067;07/05/2016;19;17;100
6962181067;07/05/2016;19;18;95
6962181067;07/05/2016;19;19;90
6962181067;07/05/2016;19;20;81
6962181067;07/05/2016;19;21;81
6962181067;07/05/2016;19;22;88
6962181067;07/05/2016;19;23;87
6962181067;07/05/2016;19;24;87
6962181067;07/05/2016;19;25;91
6962181067;07/05/2016;19;26;94
6962181067;07/05/2016;19;27;97
6962181067;07/05/2016;19;28;88
6962181067;07/05/2016;19;29;82
6962181067;07/05/2016;19;30;89
6962181067;07/05/2016;19;31;91
6962181067;07/05/2016;19;32;92
6962181067;07/05/2016;19;33;97
6962181067;07/05/2016;19;34;86
6962181067;07/05/2016;19;35;87
6962181067;07/05/2016;19;36;88
6962181067;07/05/2016;19;37;86
6962181067;07/05/2016;19;38;88
6962181067;07/05/2016;19;39;88
6962181067;07/05/2016;19;40;81
6962181067;07/05/2016;19;41;78
6962181067;07/05/2016;19;42;96
6962181067;07/05/2016;19;43;99
6962181067;07/05/2016;19;44;100
6962181067;07/05/2016;19;45;94
6962181067;07/05/2016;19;46;90
6962181067;07/05/2016;19;47;93
6962181067;07/05/2016;19;48;85
6962181067;07/05/2016;19;49;80
6962181067;07/05/2016;19;50;81
6962181067;07/05/2016;19;51;93
6962181067;07/05/2016;19;52;99
6962181067;07/05/2016;19;53;88
6962181067;07/05/2016;19;54;93
6962181067;07/05/2016;19;55;92
6962181067;07/05/2016;19;56;92
6962181067;07/05/2016;19;57;88
6962181067;07/05/2016;19;58;88
6962181067;07/05/2016;19;59;91
6962181067;07/05/2016;20;  -  ;87
6962181067;07/05/2016;20;1;84
6962181067;07/05/2016;20;2;85
6962181067;07/05/2016;20;3;90
6962181067;07/05/2016;20;4;85
6962181067;07/05/2016;20;5;83
6962181067;07/05/2016;20;6;88
6962181067;07/05/2016;20;7;88
6962181067;07/05/2016;20;8;85
6962181067;07/05/2016;20;9;78
6962181067;07/05/2016;20;10;74
6962181067;07/05/2016;20;11;75
6962181067;07/05/2016;20;12;79
6962181067;07/05/2016;20;13;78
6962181067;07/05/2016;20;14;75
6962181067;07/05/2016;20;15;84
6962181067;07/05/2016;20;16;94
6962181067;07/05/2016;20;17;89
6962181067;07/05/2016;20;18;84
6962181067;07/05/2016;20;19;84
6962181067;07/05/2016;20;20;85
6962181067;07/05/2016;20;21;91
6962181067;07/05/2016;20;22;86
6962181067;07/05/2016;20;23;85
6962181067;07/05/2016;20;24;81
6962181067;07/05/2016;20;25;83
6962181067;07/05/2016;20;26;78
6962181067;07/05/2016;20;27;80
6962181067;07/05/2016;20;28;84
6962181067;07/05/2016;20;29;86
6962181067;07/05/2016;20;30;80
6962181067;07/05/2016;20;31;71
6962181067;07/05/2016;20;32;83
6962181067;07/05/2016;20;33;90
6962181067;07/05/2016;20;34;85
6962181067;07/05/2016;20;35;86
6962181067;07/05/2016;20;36;82
6962181067;07/05/2016;20;37;78
6962181067;07/05/2016;20;38;78
6962181067;07/05/2016;20;39;80
6962181067;07/05/2016;20;40;84
6962181067;07/05/2016;20;41;84
6962181067;07/05/2016;20;42;85
6962181067;07/05/2016;20;43;87
6962181067;07/05/2016;20;44;82
6962181067;07/05/2016;20;45;80
6962181067;07/05/2016;20;46;81
6962181067;07/05/2016;20;47;91
6962181067;07/05/2016;20;48;89
6962181067;07/05/2016;20;49;91
6962181067;07/05/2016;20;50;89
6962181067;07/05/2016;20;51;82
6962181067;07/05/2016;20;52;82
6962181067;07/05/2016;20;53;78
6962181067;07/05/2016;20;54;77
6962181067;07/05/2016;20;55;89
6962181067;07/05/2016;20;56;80
6962181067;07/05/2016;20;57;78
6962181067;07/05/2016;20;58;79
6962181067;07/05/2016;20;59;78
6962181067;07/05/2016;21;  -  ;80
6962181067;07/05/2016;21;1;73
6962181067;07/05/2016;21;2;70
6962181067;07/05/2016;21;3;70
6962181067;07/05/2016;21;4;77
6962181067;07/05/2016;21;5;83
6962181067;07/05/2016;21;6;86
6962181067;07/05/2016;21;7;80
6962181067;07/05/2016;21;8;90
6962181067;07/05/2016;21;9;100
6962181067;07/05/2016;21;10;98
6962181067;07/05/2016;21;11;81
6962181067;07/05/2016;21;12;67
6962181067;07/05/2016;21;13;65
6962181067;07/05/2016;21;14;69
6962181067;07/05/2016;21;15;71
6962181067;07/05/2016;21;16;72
6962181067;07/05/2016;21;17;70
6962181067;07/05/2016;21;18;67
6962181067;07/05/2016;21;19;68
6962181067;07/05/2016;21;20;67
6962181067;07/05/2016;21;21;66
6962181067;07/05/2016;21;22;66
6962181067;07/05/2016;21;23;68
6962181067;07/05/2016;21;24;66
6962181067;07/05/2016;21;25;68
6962181067;07/05/2016;21;26;71
6962181067;07/05/2016;21;27;70
6962181067;07/05/2016;21;28;70
6962181067;07/05/2016;21;29;70
6962181067;07/05/2016;21;30;70
6962181067;07/05/2016;21;31;71
6962181067;07/05/2016;21;32;71
6962181067;07/05/2016;21;33;67
6962181067;07/05/2016;21;34;70
6962181067;07/05/2016;21;35;74
6962181067;07/05/2016;21;36;72
6962181067;07/05/2016;21;37;74
6962181067;07/05/2016;21;38;73
6962181067;07/05/2016;21;39;72
6962181067;07/05/2016;21;40;70
6962181067;07/05/2016;21;41;74
6962181067;07/05/2016;21;42;75
6962181067;07/05/2016;21;43;70
6962181067;07/05/2016;21;44;69
6962181067;07/05/2016;21;45;72
6962181067;07/05/2016;21;46;74
6962181067;07/05/2016;21;47;73
6962181067;07/05/2016;21;48;75
6962181067;07/05/2016;21;49;76
6962181067;07/05/2016;21;50;74
6962181067;07/05/2016;21;51;73
6962181067;07/05/2016;21;52;72
6962181067;07/05/2016;21;53;78
6962181067;07/05/2016;21;54;81
6962181067;07/05/2016;21;55;76
6962181067;07/05/2016;21;56;72
6962181067;07/05/2016;21;57;73
6962181067;07/05/2016;21;58;71
6962181067;07/05/2016;21;59;69
6962181067;07/05/2016;22;  -  ;70
6962181067;07/05/2016;22;1;72
6962181067;07/05/2016;22;2;70
6962181067;07/05/2016;22;3;71
6962181067;07/05/2016;22;4;73
6962181067;07/05/2016;22;5;70
6962181067;07/05/2016;22;6;69
6962181067;07/05/2016;22;7;69
6962181067;07/05/2016;22;8;82
6962181067;07/05/2016;22;9;86
6962181067;07/05/2016;22;10;78
6962181067;07/05/2016;22;11;77
6962181067;07/05/2016;22;12;81
6962181067;07/05/2016;22;13;85
6962181067;07/05/2016;22;14;84
6962181067;07/05/2016;22;15;82
6962181067;07/05/2016;22;16;79
6962181067;07/05/2016;22;17;78
6962181067;07/05/2016;22;18;76
6962181067;07/05/2016;22;19;76
6962181067;07/05/2016;22;20;76
6962181067;07/05/2016;22;21;73
6962181067;07/05/2016;22;22;70
6962181067;07/05/2016;22;23;69
6962181067;07/05/2016;22;24;71
6962181067;07/05/2016;22;25;68
6962181067;07/05/2016;22;26;70
6962181067;07/05/2016;22;27;73
6962181067;07/05/2016;22;28;71
6962181067;07/05/2016;22;29;68
6962181067;07/05/2016;22;30;66
6962181067;07/05/2016;22;31;69
6962181067;07/05/2016;22;32;69
6962181067;07/05/2016;22;33;67
6962181067;07/05/2016;22;34;70
6962181067;07/05/2016;22;35;67
6962181067;07/05/2016;22;36;69
6962181067;07/05/2016;22;37;67
6962181067;07/05/2016;22;38;67
6962181067;07/05/2016;22;39;67
6962181067;07/05/2016;22;40;70
6962181067;07/05/2016;22;41;68
6962181067;07/05/2016;22;42;69
6962181067;07/05/2016;22;43;67
6962181067;07/05/2016;22;44;68
6962181067;07/05/2016;22;45;70
6962181067;07/05/2016;22;46;71
6962181067;07/05/2016;22;47;77
6962181067;07/05/2016;22;48;77
6962181067;07/05/2016;22;49;80
6962181067;07/05/2016;22;50;92
6962181067;07/05/2016;22;51;97
6962181067;07/05/2016;22;52;94
6962181067;07/05/2016;22;53;90
6962181067;07/05/2016;22;54;85
6962181067;07/05/2016;22;55;74
6962181067;07/05/2016;22;56;80
6962181067;07/05/2016;22;57;85
6962181067;07/05/2016;22;58;84
6962181067;07/05/2016;22;59;88
6962181067;07/05/2016;23;  -  ;88
6962181067;07/05/2016;23;1;86
6962181067;07/05/2016;23;2;88
6962181067;07/05/2016;23;3;90
6962181067;07/05/2016;23;4;97
6962181067;07/05/2016;23;5;88
6962181067;07/05/2016;23;6;88
6962181067;07/05/2016;23;7;90
6962181067;07/05/2016;23;8;89
6962181067;07/05/2016;23;9;79
6962181067;07/05/2016;23;10;73
6962181067;07/05/2016;23;11;79
6962181067;07/05/2016;23;12;77
6962181067;07/05/2016;23;13;74
6962181067;07/05/2016;23;14;74
6962181067;07/05/2016;23;15;72
6962181067;07/05/2016;23;16;71
6962181067;07/05/2016;23;17;72
6962181067;07/05/2016;23;18;71
6962181067;07/05/2016;23;19;73
6962181067;07/05/2016;23;20;75
6962181067;07/05/2016;23;21;74
6962181067;07/05/2016;23;22;74
6962181067;07/05/2016;23;23;74
6962181067;07/05/2016;23;24;72
6962181067;07/05/2016;23;25;72
6962181067;07/05/2016;23;26;78
6962181067;07/05/2016;23;27;79
6962181067;07/05/2016;23;28;78
6962181067;07/05/2016;23;29;74
6962181067;07/05/2016;23;30;77
6962181067;07/05/2016;23;31;84
6962181067;07/05/2016;23;32;73
6962181067;07/05/2016;23;33;69
6962181067;07/05/2016;23;34;69
6962181067;07/05/2016;23;35;70
6962181067;07/05/2016;23;36;71
6962181067;07/05/2016;23;37;69
6962181067;07/05/2016;23;38;71
6962181067;07/05/2016;23;39;71
6962181067;07/05/2016;23;40;70
6962181067;07/05/2016;23;41;72
6962181067;07/05/2016;23;42;72
6962181067;07/05/2016;23;43;72
6962181067;07/05/2016;23;44;72
6962181067;07/05/2016;23;45;72
6962181067;07/05/2016;23;46;72
6962181067;07/05/2016;23;47;73
6962181067;07/05/2016;23;48;74
6962181067;07/05/2016;23;49;74
6962181067;07/05/2016;23;50;74
6962181067;07/05/2016;23;51;75
6962181067;07/05/2016;23;52;74
6962181067;07/05/2016;23;53;75
6962181067;07/05/2016;23;54;75
6962181067;07/05/2016;23;55;74
6962181067;07/05/2016;23;56;74
6962181067;07/05/2016;23;57;74
6962181067;07/05/2016;23;58;75
6962181067;07/05/2016;23;59;73
6962181067;08/05/2016;  -  ;  -  ;73
6962181067;08/05/2016;  -  ;1;74
6962181067;08/05/2016;  -  ;2;73
6962181067;08/05/2016;  -  ;3;74
6962181067;08/05/2016;  -  ;4;73
6962181067;08/05/2016;  -  ;5;75
6962181067;08/05/2016;  -  ;6;75
6962181067;08/05/2016;  -  ;7;74
6962181067;08/05/2016;  -  ;8;75
6962181067;08/05/2016;  -  ;9;74
6962181067;08/05/2016;  -  ;10;74
6962181067;08/05/2016;  -  ;11;73
6962181067;08/05/2016;  -  ;12;74
6962181067;08/05/2016;  -  ;13;75
6962181067;08/05/2016;  -  ;14;75
6962181067;08/05/2016;  -  ;15;74
6962181067;08/05/2016;  -  ;16;76
6962181067;08/05/2016;  -  ;17;74
6962181067;08/05/2016;  -  ;18;76
6962181067;08/05/2016;  -  ;19;78
6962181067;08/05/2016;  -  ;20;75
6962181067;08/05/2016;  -  ;21;73
6962181067;08/05/2016;  -  ;22;74
6962181067;08/05/2016;  -  ;23;74
6962181067;08/05/2016;  -  ;24;73
6962181067;08/05/2016;  -  ;25;75
6962181067;08/05/2016;  -  ;26;74
6962181067;08/05/2016;  -  ;27;76
6962181067;08/05/2016;  -  ;28;75
6962181067;08/05/2016;  -  ;29;74
6962181067;08/05/2016;  -  ;30;81
6962181067;08/05/2016;  -  ;31;75
6962181067;08/05/2016;  -  ;32;74
6962181067;08/05/2016;  -  ;33;75
6962181067;08/05/2016;  -  ;34;74
6962181067;08/05/2016;  -  ;35;73
6962181067;08/05/2016;  -  ;36;74
6962181067;08/05/2016;  -  ;37;78
6962181067;08/05/2016;  -  ;38;79
6962181067;08/05/2016;  -  ;39;82
6962181067;08/05/2016;  -  ;40;87
6962181067;08/05/2016;  -  ;41;85
6962181067;08/05/2016;  -  ;42;85
6962181067;08/05/2016;  -  ;43;85
6962181067;08/05/2016;  -  ;44;87
6962181067;08/05/2016;  -  ;45;84
6962181067;08/05/2016;  -  ;46;82
6962181067;08/05/2016;  -  ;47;81
6962181067;08/05/2016;  -  ;48;76
6962181067;08/05/2016;  -  ;49;80
6962181067;08/05/2016;  -  ;50;78
6962181067;08/05/2016;  -  ;51;78
6962181067;08/05/2016;  -  ;52;79
6962181067;08/05/2016;  -  ;53;80
6962181067;08/05/2016;  -  ;54;75
6962181067;08/05/2016;  -  ;55;72
6962181067;08/05/2016;  -  ;56;72
6962181067;08/05/2016;  -  ;57;73
6962181067;08/05/2016;  -  ;58;71
6962181067;08/05/2016;  -  ;59;71
6962181067;08/05/2016;1;  -  ;71
6962181067;08/05/2016;1;1;72
6962181067;08/05/2016;1;2;72
6962181067;08/05/2016;1;3;73
6962181067;08/05/2016;1;4;74
6962181067;08/05/2016;1;5;75
6962181067;08/05/2016;1;6;74
6962181067;08/05/2016;1;7;76
6962181067;08/05/2016;1;8;76
6962181067;08/05/2016;1;9;76
6962181067;08/05/2016;1;10;78
6962181067;08/05/2016;1;11;75
6962181067;08/05/2016;1;12;74
6962181067;08/05/2016;1;13;74
6962181067;08/05/2016;1;14;74
6962181067;08/05/2016;1;15;74
6962181067;08/05/2016;1;16;74
6962181067;08/05/2016;1;17;74
6962181067;08/05/2016;1;18;74
6962181067;08/05/2016;1;19;74
6962181067;08/05/2016;1;20;72
6962181067;08/05/2016;1;21;74
6962181067;08/05/2016;1;22;74
6962181067;08/05/2016;1;23;74
6962181067;08/05/2016;1;24;73
6962181067;08/05/2016;1;25;80
6962181067;08/05/2016;1;26;72
6962181067;08/05/2016;1;27;71
6962181067;08/05/2016;1;28;72
6962181067;08/05/2016;1;29;74
6962181067;08/05/2016;1;30;70
6962181067;08/05/2016;1;31;70
6962181067;08/05/2016;1;32;70
6962181067;08/05/2016;1;33;70
6962181067;08/05/2016;1;34;70
6962181067;08/05/2016;1;35;72
6962181067;08/05/2016;1;36;70
6962181067;08/05/2016;1;37;70
6962181067;08/05/2016;1;38;71
6962181067;08/05/2016;1;39;71
6962181067;08/05/2016;1;40;72
6962181067;08/05/2016;1;41;71
6962181067;08/05/2016;1;42;70
6962181067;08/05/2016;1;43;72
6962181067;08/05/2016;1;44;74
6962181067;08/05/2016;1;45;71
6962181067;08/05/2016;1;46;69
6962181067;08/05/2016;1;47;70
6962181067;08/05/2016;1;48;71
6962181067;08/05/2016;1;49;71
6962181067;08/05/2016;1;50;71
6962181067;08/05/2016;1;51;72
6962181067;08/05/2016;1;52;71
6962181067;08/05/2016;1;53;72
6962181067;08/05/2016;1;54;72
6962181067;08/05/2016;1;55;71
6962181067;08/05/2016;1;56;72
6962181067;08/05/2016;1;57;71
6962181067;08/05/2016;1;58;72
6962181067;08/05/2016;1;59;71
6962181067;08/05/2016;2;  -  ;73
6962181067;08/05/2016;2;1;70
6962181067;08/05/2016;2;2;69
6962181067;08/05/2016;2;3;70
6962181067;08/05/2016;2;4;65
6962181067;08/05/2016;2;5;67
6962181067;08/05/2016;2;6;67
6962181067;08/05/2016;2;7;67
6962181067;08/05/2016;2;8;66
6962181067;08/05/2016;2;9;67
6962181067;08/05/2016;2;10;66
6962181067;08/05/2016;2;11;66
6962181067;08/05/2016;2;12;67
6962181067;08/05/2016;2;13;67
6962181067;08/05/2016;2;14;67
6962181067;08/05/2016;2;15;66
6962181067;08/05/2016;2;16;67
6962181067;08/05/2016;2;17;68
6962181067;08/05/2016;2;18;68
6962181067;08/05/2016;2;19;69
6962181067;08/05/2016;2;20;73
6962181067;08/05/2016;2;21;72
6962181067;08/05/2016;2;22;76
6962181067;08/05/2016;2;23;74
6962181067;08/05/2016;2;24;75
6962181067;08/05/2016;2;25;78
6962181067;08/05/2016;2;26;82
6962181067;08/05/2016;2;27;83
6962181067;08/05/2016;2;28;76
6962181067;08/05/2016;2;29;74
6962181067;08/05/2016;2;30;70
6962181067;08/05/2016;2;31;70
6962181067;08/05/2016;2;32;71
6962181067;08/05/2016;2;33;73
6962181067;08/05/2016;2;34;73
6962181067;08/05/2016;2;35;73
6962181067;08/05/2016;2;36;72
6962181067;08/05/2016;2;37;72
6962181067;08/05/2016;2;38;71
6962181067;08/05/2016;2;39;72
6962181067;08/05/2016;2;40;72
6962181067;08/05/2016;2;41;71
6962181067;08/05/2016;2;42;73
6962181067;08/05/2016;2;43;70
6962181067;08/05/2016;2;44;71
6962181067;08/05/2016;2;45;72
6962181067;08/05/2016;2;46;72
6962181067;08/05/2016;2;47;72
6962181067;08/05/2016;2;48;71
6962181067;08/05/2016;2;49;71
6962181067;08/05/2016;2;50;74
6962181067;08/05/2016;2;51;74
6962181067;08/05/2016;2;52;75
6962181067;08/05/2016;2;53;74
6962181067;08/05/2016;2;54;75
6962181067;08/05/2016;2;55;74
6962181067;08/05/2016;2;56;70
6962181067;08/05/2016;2;57;69
6962181067;08/05/2016;2;58;69
6962181067;08/05/2016;2;59;69
6962181067;08/05/2016;3;  -  ;70
6962181067;08/05/2016;3;1;69
6962181067;08/05/2016;3;2;70
6962181067;08/05/2016;3;3;70
6962181067;08/05/2016;3;4;69
6962181067;08/05/2016;3;5;68
6962181067;08/05/2016;3;6;68
6962181067;08/05/2016;3;7;69
6962181067;08/05/2016;3;8;69
6962181067;08/05/2016;3;9;70
6962181067;08/05/2016;3;10;69
6962181067;08/05/2016;3;11;69
6962181067;08/05/2016;3;12;70
6962181067;08/05/2016;3;13;70
6962181067;08/05/2016;3;14;70
6962181067;08/05/2016;3;15;70
6962181067;08/05/2016;3;16;70
6962181067;08/05/2016;3;17;70
6962181067;08/05/2016;3;18;70
6962181067;08/05/2016;3;19;70
6962181067;08/05/2016;3;20;70
6962181067;08/05/2016;3;21;70
6962181067;08/05/2016;3;22;68
6962181067;08/05/2016;3;23;69
6962181067;08/05/2016;3;24;69
6962181067;08/05/2016;3;25;69
6962181067;08/05/2016;3;26;68
6962181067;08/05/2016;3;27;70
6962181067;08/05/2016;3;28;70
6962181067;08/05/2016;3;29;70
6962181067;08/05/2016;3;30;70
6962181067;08/05/2016;3;31;70
6962181067;08/05/2016;3;32;70
6962181067;08/05/2016;3;33;71
6962181067;08/05/2016;3;34;69
6962181067;08/05/2016;3;35;68
6962181067;08/05/2016;3;36;67
6962181067;08/05/2016;3;37;68
6962181067;08/05/2016;3;38;69
6962181067;08/05/2016;3;39;68
6962181067;08/05/2016;3;40;66
6962181067;08/05/2016;3;41;68
6962181067;08/05/2016;3;42;66
6962181067;08/05/2016;3;43;65
6962181067;08/05/2016;3;44;64
6962181067;08/05/2016;3;45;69
6962181067;08/05/2016;3;46;69
6962181067;08/05/2016;3;47;69
6962181067;08/05/2016;3;48;67
6962181067;08/05/2016;3;49;67
6962181067;08/05/2016;3;50;66
6962181067;08/05/2016;3;51;66
6962181067;08/05/2016;3;52;66
6962181067;08/05/2016;3;53;67
6962181067;08/05/2016;3;54;67
6962181067;08/05/2016;3;55;68
6962181067;08/05/2016;3;56;67
6962181067;08/05/2016;3;57;66
6962181067;08/05/2016;3;58;66
6962181067;08/05/2016;3;59;67
6962181067;08/05/2016;4;  -  ;64
6962181067;08/05/2016;4;1;64
6962181067;08/05/2016;4;2;64
6962181067;08/05/2016;4;3;64
6962181067;08/05/2016;4;4;64
6962181067;08/05/2016;4;5;64
6962181067;08/05/2016;4;6;64
6962181067;08/05/2016;4;7;65
6962181067;08/05/2016;4;8;64
6962181067;08/05/2016;4;9;63
6962181067;08/05/2016;4;10;63
6962181067;08/05/2016;4;11;62
6962181067;08/05/2016;4;12;62
6962181067;08/05/2016;4;13;62
6962181067;08/05/2016;4;14;66
6962181067;08/05/2016;4;15;64
6962181067;08/05/2016;4;16;63
6962181067;08/05/2016;4;17;64
6962181067;08/05/2016;4;18;66
6962181067;08/05/2016;4;19;65
6962181067;08/05/2016;4;20;65
6962181067;08/05/2016;4;21;65
6962181067;08/05/2016;4;22;64
6962181067;08/05/2016;4;23;65
6962181067;08/05/2016;4;24;79
6962181067;08/05/2016;4;25;82
6962181067;08/05/2016;4;26;92
6962181067;08/05/2016;4;27;76
6962181067;08/05/2016;4;28;67
6962181067;08/05/2016;4;29;64
6962181067;08/05/2016;4;30;64
6962181067;08/05/2016;4;31;64
6962181067;08/05/2016;4;32;64
6962181067;08/05/2016;4;33;62
6962181067;08/05/2016;4;34;66
6962181067;08/05/2016;4;35;74
6962181067;08/05/2016;4;36;74
6962181067;08/05/2016;4;37;72
6962181067;08/05/2016;4;38;66
6962181067;08/05/2016;4;39;65
6962181067;08/05/2016;4;40;64
6962181067;08/05/2016;4;41;64
6962181067;08/05/2016;4;42;68
6962181067;08/05/2016;4;43;67
6962181067;08/05/2016;4;44;66
6962181067;08/05/2016;4;45;69
6962181067;08/05/2016;4;46;71
6962181067;08/05/2016;4;47;69
6962181067;08/05/2016;4;48;70
6962181067;08/05/2016;4;49;75
6962181067;08/05/2016;4;50;75
6962181067;08/05/2016;4;51;72
6962181067;08/05/2016;4;52;68
6962181067;08/05/2016;4;53;66
6962181067;08/05/2016;4;54;65
6962181067;08/05/2016;4;55;67
6962181067;08/05/2016;4;56;67
6962181067;08/05/2016;4;57;68
6962181067;08/05/2016;4;58;67
6962181067;08/05/2016;4;59;67
6962181067;08/05/2016;5;  -  ;67
6962181067;08/05/2016;5;1;67
6962181067;08/05/2016;5;2;68
6962181067;08/05/2016;5;3;68
6962181067;08/05/2016;5;4;68
6962181067;08/05/2016;5;5;65
6962181067;08/05/2016;5;6;64
6962181067;08/05/2016;5;7;64
6962181067;08/05/2016;5;8;62
6962181067;08/05/2016;5;9;62
6962181067;08/05/2016;5;10;61
6962181067;08/05/2016;5;11;63
6962181067;08/05/2016;5;12;65
6962181067;08/05/2016;5;13;63
6962181067;08/05/2016;5;14;64
6962181067;08/05/2016;5;15;65
6962181067;08/05/2016;5;16;63
6962181067;08/05/2016;5;17;63
6962181067;08/05/2016;5;18;62
6962181067;08/05/2016;5;19;62
6962181067;08/05/2016;5;20;62
6962181067;08/05/2016;5;21;65
6962181067;08/05/2016;5;22;64
6962181067;08/05/2016;5;23;61
6962181067;08/05/2016;5;24;62
6962181067;08/05/2016;5;25;62
6962181067;08/05/2016;5;26;63
6962181067;08/05/2016;5;27;61
6962181067;08/05/2016;5;28;61
6962181067;08/05/2016;5;29;62
6962181067;08/05/2016;5;30;62
6962181067;08/05/2016;5;31;62
6962181067;08/05/2016;5;32;61
6962181067;08/05/2016;5;33;62
6962181067;08/05/2016;5;34;62
6962181067;08/05/2016;5;35;61
6962181067;08/05/2016;5;36;62
6962181067;08/05/2016;5;37;62
6962181067;08/05/2016;5;38;61
6962181067;08/05/2016;5;39;63
6962181067;08/05/2016;5;40;64
6962181067;08/05/2016;5;41;63
6962181067;08/05/2016;5;42;63
6962181067;08/05/2016;5;43;62
6962181067;08/05/2016;5;44;62
6962181067;08/05/2016;5;45;64
6962181067;08/05/2016;5;46;62
6962181067;08/05/2016;5;47;62
6962181067;08/05/2016;5;48;62
6962181067;08/05/2016;5;49;61
6962181067;08/05/2016;5;50;61
6962181067;08/05/2016;5;51;62
6962181067;08/05/2016;5;52;63
6962181067;08/05/2016;5;53;64
6962181067;08/05/2016;5;54;63
6962181067;08/05/2016;5;55;64
6962181067;08/05/2016;5;56;64
6962181067;08/05/2016;5;57;64
6962181067;08/05/2016;5;58;65
6962181067;08/05/2016;5;59;65
6962181067;08/05/2016;6;  -  ;64
6962181067;08/05/2016;6;1;67
6962181067;08/05/2016;6;2;63
6962181067;08/05/2016;6;3;63
6962181067;08/05/2016;6;4;64
6962181067;08/05/2016;6;5;63
6962181067;08/05/2016;6;6;63
6962181067;08/05/2016;6;7;63
6962181067;08/05/2016;6;8;63
6962181067;08/05/2016;6;9;63
6962181067;08/05/2016;6;10;63
6962181067;08/05/2016;6;11;65
6962181067;08/05/2016;6;12;63
6962181067;08/05/2016;6;13;63
6962181067;08/05/2016;6;14;64
6962181067;08/05/2016;6;15;65
6962181067;08/05/2016;6;16;66
6962181067;08/05/2016;6;17;66
6962181067;08/05/2016;6;18;66
6962181067;08/05/2016;6;19;64
6962181067;08/05/2016;6;20;64
6962181067;08/05/2016;6;21;65
6962181067;08/05/2016;6;22;66
6962181067;08/05/2016;6;23;63
6962181067;08/05/2016;6;24;64
6962181067;08/05/2016;6;25;64
6962181067;08/05/2016;6;26;64
6962181067;08/05/2016;6;27;64
6962181067;08/05/2016;6;28;66
6962181067;08/05/2016;6;29;65
6962181067;08/05/2016;6;30;64
6962181067;08/05/2016;6;31;62
6962181067;08/05/2016;6;32;64
6962181067;08/05/2016;6;33;64
6962181067;08/05/2016;6;34;62
6962181067;08/05/2016;6;35;62
6962181067;08/05/2016;6;36;64
6962181067;08/05/2016;6;37;64
6962181067;08/05/2016;6;38;65
6962181067;08/05/2016;6;39;67
6962181067;08/05/2016;6;40;66
6962181067;08/05/2016;6;41;66
6962181067;08/05/2016;6;42;66
6962181067;08/05/2016;6;43;66
6962181067;08/05/2016;6;44;66
6962181067;08/05/2016;6;45;66
6962181067;08/05/2016;6;46;63
6962181067;08/05/2016;6;47;63
6962181067;08/05/2016;6;48;63
6962181067;08/05/2016;6;49;64
6962181067;08/05/2016;6;50;60
6962181067;08/05/2016;6;51;59
6962181067;08/05/2016;6;52;59
6962181067;08/05/2016;6;53;59
6962181067;08/05/2016;6;54;65
6962181067;08/05/2016;6;55;70
6962181067;08/05/2016;6;56;61
6962181067;08/05/2016;6;57;59
6962181067;08/05/2016;6;58;59
6962181067;08/05/2016;6;59;59
6962181067;08/05/2016;7;  -  ;58
6962181067;08/05/2016;7;1;64
6962181067;08/05/2016;7;2;64
6962181067;08/05/2016;7;3;60
6962181067;08/05/2016;7;4;61
6962181067;08/05/2016;7;5;61
6962181067;08/05/2016;7;6;61
6962181067;08/05/2016;7;7;60
6962181067;08/05/2016;7;8;62
6962181067;08/05/2016;7;9;62
6962181067;08/05/2016;7;10;64
6962181067;08/05/2016;7;11;61
